order_id,order_line_id,order_date,customer_id,sku_id,category,size,quantity,unit_price,unit_cogs,shipping_cost,payment_gateway_fee,marketing_channel,is_return,return_date
ORD-011748,ORD-011748-1,2026-03-24,CUST-07875,OUT-005,Outerwear,L,1,1989.0,790.88,63.62,43.77,Instagram Ads,False,
ORD-011746,ORD-011746-2,2026-03-24,CUST-03302,BOT-028,Bottoms,M,1,1949.0,691.35,66.51,42.93,Organic/Email,False,
ORD-011732,ORD-011732-1,2026-03-24,CUST-07869,DRE-022,Dresses,M,1,1199.0,362.32,76.69,27.18,Influencer,False,
ORD-011705,ORD-011705-1,2026-03-24,CUST-07852,TOP-035,Tops,XS,1,889.0,310.17,52.09,20.67,Instagram Ads,True,2026-04-06
ORD-011730,ORD-011730-1,2026-03-24,CUST-00068,OUT-004,Outerwear,XS,1,2849.0,1178.46,78.33,61.83,Organic/Email,True,2026-04-13
ORD-011715,ORD-011715-1,2026-03-24,CUST-07857,TOP-027,Tops,XL,1,1289.0,435.83,74.57,29.07,Google Ads,True,2026-04-04
ORD-011714,ORD-011714-1,2026-03-24,CUST-07856,TOP-019,Tops,L,1,899.0,340.62,62.35,20.88,Google Ads,True,2026-04-02
ORD-011713,ORD-011713-1,2026-03-24,CUST-07855,TOP-012,Tops,XL,1,919.0,310.31,53.53,21.3,Google Ads,False,
ORD-011712,ORD-011712-2,2026-03-24,CUST-00397,BOT-002,Bottoms,S,1,1569.0,560.78,69.45,34.95,Organic/Email,False,
ORD-011712,ORD-011712-1,2026-03-24,CUST-00397,BOT-016,Bottoms,L,1,1689.0,696.69,79.84,37.47,Organic/Email,False,
ORD-011711,ORD-011711-1,2026-03-24,CUST-03590,TOP-025,Tops,L,1,719.0,278.81,83.57,17.1,Organic/Email,False,
ORD-011710,ORD-011710-2,2026-03-24,CUST-00044,BOT-010,Bottoms,M,1,1869.0,652.35,74.71,41.25,Instagram Ads,False,
ORD-011716,ORD-011716-1,2026-03-24,CUST-07858,FOO-005,Footwear,11,1,3289.0,1403.55,87.83,71.07,Google Ads,False,
ORD-011710,ORD-011710-1,2026-03-24,CUST-00044,OUT-007,Outerwear,M,1,2649.0,1026.21,73.24,57.63,Instagram Ads,False,
ORD-011709,ORD-011709-2,2026-03-24,CUST-07854,FOO-004,Footwear,10,2,3009.0,1305.59,72.84,128.38,Instagram Ads,False,
ORD-011709,ORD-011709-1,2026-03-24,CUST-07854,TOP-026,Tops,XS,1,1259.0,487.4,90.73,28.44,Instagram Ads,True,2026-03-31
ORD-011708,ORD-011708-1,2026-03-24,CUST-07853,FOO-004,Footwear,11,1,3009.0,1305.59,42.7,65.19,Organic/Email,False,
ORD-011707,ORD-011707-3,2026-03-24,CUST-03382,DRE-006,Dresses,M,1,1929.0,637.98,49.31,42.51,Organic/Email,True,2026-03-29
ORD-011707,ORD-011707-2,2026-03-24,CUST-03382,FOO-013,Footwear,7,1,3479.0,1492.72,41.99,75.06,Organic/Email,False,
ORD-011731,ORD-011731-1,2026-03-24,CUST-07868,OUT-014,Outerwear,XS,1,1829.0,774.08,70.26,40.41,Google Ads,False,
ORD-011706,ORD-011706-1,2026-03-24,CUST-00694,BOT-024,Bottoms,S,1,2039.0,799.12,71.12,44.82,Organic/Email,False,
ORD-011709,ORD-011709-3,2026-03-24,CUST-07854,BOT-011,Bottoms,L,1,1439.0,622.5,59.2,32.22,Instagram Ads,False,
ORD-011717,ORD-011717-1,2026-03-24,CUST-07859,DRE-003,Dresses,XL,1,2219.0,818.45,83.94,48.6,Google Ads,False,
ORD-011707,ORD-011707-1,2026-03-24,CUST-03382,OUT-018,Outerwear,L,1,1829.0,753.95,47.3,40.41,Organic/Email,False,
ORD-011718,ORD-011718-1,2026-03-24,CUST-07860,BOT-003,Bottoms,L,1,1839.0,756.65,59.9,40.62,Instagram Ads,False,
ORD-011717,ORD-011717-2,2026-03-24,CUST-07859,TOP-014,Tops,L,1,1309.0,512.86,50.9,29.49,Google Ads,False,
ORD-011728,ORD-011728-2,2026-03-24,CUST-07866,DRE-017,Dresses,XS,1,1539.0,499.54,49.5,34.32,Google Ads,False,
ORD-011728,ORD-011728-1,2026-03-24,CUST-07866,BOT-010,Bottoms,XS,2,1869.0,652.35,67.93,80.5,Google Ads,False,
ORD-011727,ORD-011727-1,2026-03-24,CUST-07865,BOT-024,Bottoms,XL,2,2039.0,799.12,51.25,87.64,Organic/Email,False,
ORD-011726,ORD-011726-2,2026-03-24,CUST-07864,ACC-007,Accessories,One Size,2,1019.0,341.15,66.15,44.8,Google Ads,False,
ORD-011726,ORD-011726-1,2026-03-24,CUST-07864,TOP-017,Tops,XS,1,619.0,198.5,64.42,15.0,Google Ads,False,
ORD-011725,ORD-011725-2,2026-03-24,CUST-07863,ACC-011,Accessories,One Size,1,1349.0,432.78,62.36,30.33,Affiliate,False,
ORD-011725,ORD-011725-1,2026-03-24,CUST-07863,BOT-025,Bottoms,S,2,1859.0,754.26,78.43,80.08,Affiliate,False,
ORD-011729,ORD-011729-1,2026-03-24,CUST-07867,TOP-035,Tops,L,1,889.0,310.17,64.75,20.67,Google Ads,False,
ORD-011724,ORD-011724-1,2026-03-24,CUST-02464,TOP-035,Tops,XS,1,889.0,310.17,65.59,20.67,Organic/Email,False,
ORD-011723,ORD-011723-1,2026-03-24,CUST-04498,FOO-007,Footwear,10,1,2309.0,1013.74,70.55,50.49,Organic/Email,False,
ORD-011722,ORD-011722-1,2026-03-24,CUST-07862,TOP-022,Tops,XS,1,910.34,355.35,89.31,21.12,Instagram Ads,False,
ORD-011721,ORD-011721-2,2026-03-24,CUST-07487,BOT-030,Bottoms,XL,1,1159.0,486.45,84.3,26.34,Organic/Email,False,
ORD-011721,ORD-011721-1,2026-03-24,CUST-07487,OUT-016,Outerwear,XS,1,3579.0,1531.85,88.71,77.16,Organic/Email,False,
ORD-011720,ORD-011720-1,2026-03-24,CUST-03034,BOT-022,Bottoms,L,1,769.0,293.91,52.23,18.15,Organic/Email,False,
ORD-011719,ORD-011719-2,2026-03-24,CUST-07861,FOO-020,Footwear,8,1,3329.0,1397.71,67.4,71.91,Organic/Email,True,2026-04-12
ORD-011724,ORD-011724-2,2026-03-24,CUST-02464,DRE-029,Dresses,S,1,1029.0,405.87,71.8,23.61,Organic/Email,False,
ORD-011719,ORD-011719-1,2026-03-24,CUST-07861,TOP-029,Tops,L,1,579.0,213.33,69.27,14.16,Organic/Email,True,2026-04-01
ORD-011800,ORD-011800-2,2026-03-25,CUST-07908,DRE-002,Dresses,L,1,1239.0,456.67,61.19,28.02,Google Ads,True,2026-04-12
ORD-011800,ORD-011800-1,2026-03-25,CUST-07908,FOO-003,Footwear,10,1,2969.0,1313.47,68.79,64.35,Google Ads,False,
ORD-011799,ORD-011799-3,2026-03-25,CUST-07907,ACC-006,Accessories,One Size,2,359.0,108.58,64.33,17.08,Organic/Email,False,
ORD-011799,ORD-011799-2,2026-03-25,CUST-07907,BOT-003,Bottoms,M,1,1839.0,756.65,68.13,40.62,Organic/Email,False,
ORD-011799,ORD-011799-1,2026-03-25,CUST-07907,ACC-002,Accessories,One Size,1,989.0,325.76,63.89,22.77,Organic/Email,True,2026-03-30
ORD-011798,ORD-011798-1,2026-03-25,CUST-05481,BOT-011,Bottoms,XL,1,1439.0,622.5,56.05,32.22,Organic/Email,False,
ORD-011794,ORD-011794-1,2026-03-25,CUST-00211,BOT-011,Bottoms,L,1,1439.0,622.5,92.44,32.22,Organic/Email,True,2026-04-05
ORD-011796,ORD-011796-1,2026-03-25,CUST-07905,ACC-003,Accessories,One Size,1,1299.0,333.27,87.29,29.28,Instagram Ads,False,
ORD-011795,ORD-011795-1,2026-03-25,CUST-05417,BOT-017,Bottoms,S,1,859.0,371.44,92.54,20.04,Influencer,False,
ORD-011793,ORD-011793-1,2026-03-25,CUST-06965,DRE-013,Dresses,XL,2,2969.0,960.33,76.09,126.7,Influencer,False,
ORD-011792,ORD-011792-1,2026-03-25,CUST-07904,TOP-023,Tops,M,1,879.0,300.27,80.44,20.46,Instagram Ads,False,
ORD-011791,ORD-011791-2,2026-03-25,CUST-04249,OUT-019,Outerwear,M,1,3479.0,1415.71,70.39,75.06,Google Ads,False,
ORD-011791,ORD-011791-1,2026-03-25,CUST-04249,FOO-004,Footwear,7,1,3009.0,1305.59,66.25,65.19,Google Ads,True,2026-03-30
ORD-011801,ORD-011801-1,2026-03-25,CUST-07909,OUT-001,Outerwear,S,1,4309.0,1842.78,84.56,92.49,Influencer,False,
ORD-011797,ORD-011797-1,2026-03-25,CUST-07906,OUT-005,Outerwear,S,1,1989.0,790.88,78.27,43.77,Organic/Email,False,
ORD-011802,ORD-011802-1,2026-03-25,CUST-07910,TOP-013,Tops,M,1,649.0,251.0,66.89,15.63,Influencer,False,
ORD-011809,ORD-011809-1,2026-03-25,CUST-05504,TOP-021,Tops,S,2,1239.0,475.7,52.87,54.04,Google Ads,True,2026-04-09
ORD-011803,ORD-011803-1,2026-03-25,CUST-06663,TOP-021,Tops,XS,1,1239.0,475.7,69.81,28.02,Organic/Email,False,
ORD-011790,ORD-011790-1,2026-03-25,CUST-01262,DRE-004,Dresses,XS,1,1419.0,539.58,50.95,31.8,Organic/Email,False,
ORD-011815,ORD-011815-1,2026-03-25,CUST-04628,FOO-014,Footwear,7,2,2329.0,1000.6,64.29,99.82,Organic/Email,False,
ORD-011814,ORD-011814-1,2026-03-25,CUST-07917,ACC-002,Accessories,One Size,1,989.0,325.76,76.75,22.77,Google Ads,False,
ORD-011813,ORD-011813-1,2026-03-25,CUST-07916,BOT-022,Bottoms,XL,1,769.0,293.91,66.12,18.15,Instagram Ads,False,
ORD-011812,ORD-011812-2,2026-03-25,CUST-05828,OUT-010,Outerwear,M,1,4469.0,1855.78,76.63,95.85,Affiliate,False,
ORD-011812,ORD-011812-1,2026-03-25,CUST-05828,BOT-018,Bottoms,XL,1,759.0,298.64,55.64,17.94,Affiliate,False,
ORD-011811,ORD-011811-1,2026-03-25,CUST-07915,BOT-006,Bottoms,M,1,1439.0,537.09,83.84,32.22,Instagram Ads,False,
ORD-011810,ORD-011810-1,2026-03-25,CUST-02479,DRE-024,Dresses,M,1,1919.0,637.86,61.68,42.3,Organic/Email,True,2026-04-08
ORD-011808,ORD-011808-1,2026-03-25,CUST-07914,OUT-017,Outerwear,S,2,4809.0,1805.41,65.94,203.98,Organic/Email,False,
ORD-011807,ORD-011807-2,2026-03-25,CUST-07913,DRE-014,Dresses,L,1,2469.0,957.13,54.31,53.85,Google Ads,False,
ORD-011807,ORD-011807-1,2026-03-25,CUST-07913,OUT-011,Outerwear,S,1,3359.0,1390.12,86.43,72.54,Google Ads,False,
ORD-011806,ORD-011806-1,2026-03-25,CUST-07912,FOO-018,Footwear,8,1,2949.0,1206.42,87.97,63.93,Affiliate,True,2026-04-04
ORD-011805,ORD-011805-2,2026-03-25,CUST-06650,ACC-005,Accessories,One Size,1,1289.0,327.27,64.68,29.07,Organic/Email,False,
ORD-011805,ORD-011805-1,2026-03-25,CUST-06650,FOO-018,Footwear,7,1,2949.0,1206.42,53.43,63.93,Organic/Email,False,
ORD-011804,ORD-011804-1,2026-03-25,CUST-07911,ACC-008,Accessories,One Size,1,1149.0,310.78,84.51,26.13,Instagram Ads,False,
ORD-011802,ORD-011802-2,2026-03-25,CUST-07910,ACC-007,Accessories,One Size,1,1019.0,341.15,64.76,23.4,Influencer,False,
ORD-011789,ORD-011789-2,2026-03-25,CUST-07903,DRE-010,Dresses,L,1,1704.49,788.76,56.14,37.79,Affiliate,False,
ORD-011770,ORD-011770-1,2026-03-25,CUST-07891,OUT-016,Outerwear,S,1,3579.0,1531.85,63.87,77.16,Instagram Ads,False,
ORD-011788,ORD-011788-1,2026-03-25,CUST-07902,ACC-013,Accessories,One Size,1,799.0,261.13,56.86,18.78,Instagram Ads,False,
ORD-011773,ORD-011773-2,2026-03-25,CUST-00770,BOT-001,Bottoms,S,2,1379.0,498.09,72.39,59.92,Organic/Email,False,
ORD-011773,ORD-011773-1,2026-03-25,CUST-00770,DRE-025,Dresses,M,1,3169.0,1222.35,83.63,68.55,Organic/Email,True,2026-04-05
ORD-011772,ORD-011772-1,2026-03-25,CUST-07892,DRE-022,Dresses,M,1,1199.0,362.32,49.5,27.18,Instagram Ads,True,2026-03-31
ORD-011771,ORD-011771-1,2026-03-25,CUST-00899,TOP-023,Tops,XL,2,879.0,300.27,57.69,38.92,Organic/Email,False,
ORD-011789,ORD-011789-1,2026-03-25,CUST-07903,FOO-003,Footwear,6,1,2969.0,1313.47,89.72,64.35,Affiliate,False,
ORD-011769,ORD-011769-1,2026-03-25,CUST-02468,BOT-023,Bottoms,XS,1,2039.0,844.87,66.68,44.82,Organic/Email,False,
ORD-011774,ORD-011774-1,2026-03-25,CUST-07893,FOO-012,Footwear,10,1,2718.47,1226.68,79.0,59.09,Google Ads,False,
ORD-011768,ORD-011768-1,2026-03-25,CUST-07890,ACC-011,Accessories,One Size,2,1349.0,432.78,57.66,58.66,Organic/Email,False,
ORD-011766,ORD-011766-2,2026-03-25,CUST-07888,DRE-022,Dresses,S,1,1199.0,362.32,46.97,27.18,Instagram Ads,True,2026-04-07
ORD-011766,ORD-011766-1,2026-03-25,CUST-07888,FOO-016,Footwear,9,1,3639.0,1557.89,74.53,78.42,Instagram Ads,False,
ORD-011764,ORD-011764-2,2026-03-25,CUST-06739,BOT-019,Bottoms,S,1,1939.0,817.95,52.06,42.72,Organic/Email,True,2026-04-11
ORD-011764,ORD-011764-1,2026-03-25,CUST-06739,BOT-015,Bottoms,M,1,859.0,350.97,69.65,20.04,Organic/Email,False,
ORD-011763,ORD-011763-1,2026-03-25,CUST-07887,BOT-024,Bottoms,M,2,2039.0,799.12,85.18,87.64,Organic/Email,False,
ORD-011762,ORD-011762-1,2026-03-25,CUST-07886,BOT-029,Bottoms,M,1,1599.0,683.11,86.08,35.58,Organic/Email,False,
ORD-011767,ORD-011767-1,2026-03-25,CUST-07889,FOO-018,Footwear,6,2,2949.0,1206.42,63.27,125.86,Instagram Ads,False,
ORD-011775,ORD-011775-1,2026-03-25,CUST-00805,DRE-004,Dresses,XS,1,1419.0,539.58,45.8,31.8,Organic/Email,False,
ORD-011765,ORD-011765-1,2026-03-25,CUST-03391,FOO-019,Footwear,9,1,1089.0,460.55,65.11,24.87,Organic/Email,True,2026-04-04
ORD-011777,ORD-011777-1,2026-03-25,CUST-06641,TOP-001,Tops,M,1,1249.0,454.99,60.05,28.23,Organic/Email,False,
ORD-011776,ORD-011776-1,2026-03-25,CUST-07894,DRE-028,Dresses,M,1,2259.0,701.21,61.63,49.44,Instagram Ads,True,2026-03-31
ORD-011787,ORD-011787-1,2026-03-25,CUST-04374,DRE-020,Dresses,XL,1,1709.0,536.3,50.82,37.89,Organic/Email,True,2026-04-07
ORD-011786,ORD-011786-1,2026-03-25,CUST-07901,ACC-010,Accessories,One Size,1,269.0,84.09,92.55,7.65,Google Ads,False,
ORD-011784,ORD-011784-2,2026-03-25,CUST-07899,TOP-012,Tops,S,1,859.03,310.31,68.28,20.04,Google Ads,False,
ORD-011784,ORD-011784-1,2026-03-25,CUST-07899,BOT-029,Bottoms,XS,1,1599.0,683.11,55.0,35.58,Google Ads,False,
ORD-011783,ORD-011783-1,2026-03-25,CUST-01759,DRE-027,Dresses,S,1,2379.0,814.51,65.77,51.96,Organic/Email,False,
ORD-011782,ORD-011782-1,2026-03-25,CUST-07898,TOP-029,Tops,M,1,579.0,213.33,60.37,14.16,Instagram Ads,False,
ORD-011785,ORD-011785-1,2026-03-25,CUST-07900,FOO-015,Footwear,8,1,3080.9,1374.12,78.84,66.7,Google Ads,False,
ORD-011781,ORD-011781-1,2026-03-25,CUST-07897,ACC-001,Accessories,One Size,1,1049.0,266.84,58.89,24.03,Organic/Email,False,
ORD-011780,ORD-011780-2,2026-03-25,CUST-04330,TOP-024,Tops,S,1,1339.0,459.37,59.09,30.12,Organic/Email,False,
ORD-011780,ORD-011780-1,2026-03-25,CUST-04330,TOP-005,Tops,S,1,1299.0,475.11,78.68,29.28,Organic/Email,True,2026-04-14
ORD-011779,ORD-011779-1,2026-03-25,CUST-07896,FOO-007,Footwear,9,1,2309.0,1013.74,94.8,50.49,Affiliate,False,
ORD-011778,ORD-011778-2,2026-03-25,CUST-07895,FOO-014,Footwear,11,1,2329.0,1000.6,84.51,50.91,Instagram Ads,False,
ORD-011781,ORD-011781-2,2026-03-25,CUST-07897,ACC-012,Accessories,One Size,1,319.0,85.4,64.79,8.7,Organic/Email,False,
ORD-011778,ORD-011778-1,2026-03-25,CUST-07895,ACC-014,Accessories,One Size,1,939.0,249.47,59.1,21.72,Instagram Ads,False,
ORD-011841,ORD-011841-1,2026-03-26,CUST-07933,BOT-007,Bottoms,XS,1,1579.0,564.32,40.26,35.16,Influencer,False,
ORD-011840,ORD-011840-2,2026-03-26,CUST-07932,FOO-001,Footwear,10,1,2479.0,1138.61,69.29,54.06,Organic/Email,True,2026-03-30
ORD-011840,ORD-011840-1,2026-03-26,CUST-07932,DRE-016,Dresses,S,1,2589.0,1003.24,67.48,56.37,Organic/Email,False,
ORD-011839,ORD-011839-1,2026-03-26,CUST-07931,TOP-034,Tops,L,1,1469.0,582.92,85.44,32.85,Affiliate,False,
ORD-011838,ORD-011838-3,2026-03-26,CUST-07930,TOP-026,Tops,L,2,1259.0,487.4,51.36,54.88,Organic/Email,False,
ORD-011838,ORD-011838-1,2026-03-26,CUST-07930,FOO-011,Footwear,8,1,3549.0,1646.44,68.61,76.53,Organic/Email,False,
ORD-011837,ORD-011837-2,2026-03-26,CUST-05354,TOP-014,Tops,S,1,1309.0,512.86,87.03,29.49,Organic/Email,True,2026-04-10
ORD-011837,ORD-011837-1,2026-03-26,CUST-05354,DRE-022,Dresses,M,1,1199.0,362.32,63.69,27.18,Organic/Email,False,
ORD-011842,ORD-011842-1,2026-03-26,CUST-03915,DRE-026,Dresses,M,1,1369.0,443.72,107.58,30.75,Organic/Email,False,
ORD-011836,ORD-011836-1,2026-03-26,CUST-03663,BOT-022,Bottoms,L,1,769.0,293.91,86.7,18.15,Google Ads,True,2026-04-05
ORD-011838,ORD-011838-2,2026-03-26,CUST-07930,FOO-019,Footwear,9,1,1089.0,460.55,79.11,24.87,Organic/Email,False,
ORD-011843,ORD-011843-1,2026-03-26,CUST-05280,OUT-020,Outerwear,XS,1,3329.0,1419.12,64.88,71.91,Organic/Email,False,
ORD-011848,ORD-011848-2,2026-03-26,CUST-07938,DRE-025,Dresses,XS,2,3169.0,1222.35,68.46,135.1,Google Ads,True,2026-04-13
ORD-011845,ORD-011845-1,2026-03-26,CUST-07935,FOO-001,Footwear,9,2,2479.0,1138.61,45.77,106.12,Affiliate,True,2026-04-04
ORD-011846,ORD-011846-1,2026-03-26,CUST-07936,TOP-028,Tops,XL,1,499.0,195.35,53.41,12.48,Instagram Ads,True,2026-04-08
ORD-011846,ORD-011846-2,2026-03-26,CUST-07936,BOT-023,Bottoms,XS,1,2039.0,844.87,90.13,44.82,Instagram Ads,False,
ORD-011847,ORD-011847-1,2026-03-26,CUST-07937,ACC-001,Accessories,One Size,2,1049.0,266.84,67.1,46.06,Affiliate,False,
ORD-011847,ORD-011847-2,2026-03-26,CUST-07937,BOT-019,Bottoms,XL,1,1939.0,817.95,65.84,42.72,Affiliate,False,
ORD-011848,ORD-011848-1,2026-03-26,CUST-07938,ACC-014,Accessories,One Size,1,939.0,249.47,84.67,21.72,Google Ads,False,
ORD-011849,ORD-011849-1,2026-03-26,CUST-07939,OUT-013,Outerwear,L,1,4156.3,1638.63,81.21,89.28,Affiliate,False,
ORD-011850,ORD-011850-1,2026-03-26,CUST-07940,ACC-012,Accessories,One Size,1,319.0,85.4,73.4,8.7,Instagram Ads,False,
ORD-011851,ORD-011851-1,2026-03-26,CUST-06853,FOO-008,Footwear,8,1,2659.0,1312.02,73.87,57.84,Affiliate,False,
ORD-011852,ORD-011852-1,2026-03-26,CUST-07941,TOP-031,Tops,XS,1,729.0,279.86,48.0,17.31,Instagram Ads,False,
ORD-011835,ORD-011835-1,2026-03-26,CUST-07929,OUT-014,Outerwear,L,2,1829.0,774.08,87.86,78.82,Affiliate,False,
ORD-011844,ORD-011844-1,2026-03-26,CUST-07934,DRE-006,Dresses,XL,1,1929.0,637.98,47.1,42.51,Google Ads,True,2026-04-02
ORD-011834,ORD-011834-1,2026-03-26,CUST-06104,TOP-015,Tops,XL,2,1140.43,526.42,66.63,49.9,Organic/Email,False,
ORD-011829,ORD-011829-1,2026-03-26,CUST-07925,ACC-005,Accessories,One Size,1,1289.0,327.27,91.31,29.07,Instagram Ads,False,
ORD-011832,ORD-011832-2,2026-03-26,CUST-07927,OUT-001,Outerwear,M,1,4309.0,1842.78,74.6,92.49,Affiliate,False,
ORD-011816,ORD-011816-1,2026-03-26,CUST-07918,DRE-027,Dresses,L,1,2379.0,814.51,69.66,51.96,Affiliate,True,2026-04-06
ORD-011817,ORD-011817-1,2026-03-26,CUST-07919,OUT-008,Outerwear,XL,2,2539.0,1129.15,96.46,108.64,Organic/Email,False,
ORD-011833,ORD-011833-1,2026-03-26,CUST-07928,OUT-002,Outerwear,XS,1,4229.0,1535.78,88.5,90.81,Affiliate,False,
ORD-011819,ORD-011819-1,2026-03-26,CUST-07920,TOP-025,Tops,M,1,719.0,278.81,65.3,17.1,Instagram Ads,True,2026-04-03
ORD-011820,ORD-011820-1,2026-03-26,CUST-07921,TOP-028,Tops,M,1,499.0,195.35,72.05,12.48,Influencer,False,
ORD-011821,ORD-011821-1,2026-03-26,CUST-07922,DRE-015,Dresses,XL,1,1969.0,665.28,86.19,43.35,Instagram Ads,False,
ORD-011821,ORD-011821-2,2026-03-26,CUST-07922,TOP-020,Tops,XL,1,1129.0,416.39,81.19,25.71,Instagram Ads,False,
ORD-011822,ORD-011822-1,2026-03-26,CUST-03025,ACC-009,Accessories,One Size,1,1119.0,390.44,71.57,25.5,Organic/Email,False,
ORD-011822,ORD-011822-2,2026-03-26,CUST-03025,TOP-023,Tops,S,1,879.0,300.27,84.22,20.46,Organic/Email,False,
ORD-011823,ORD-011823-1,2026-03-26,CUST-04964,BOT-009,Bottoms,XL,1,729.0,319.57,78.28,17.31,Organic/Email,False,
ORD-011824,ORD-011824-1,2026-03-26,CUST-01910,TOP-028,Tops,XS,1,499.0,195.35,53.36,12.48,Organic/Email,False,
ORD-011824,ORD-011824-2,2026-03-26,CUST-01910,DRE-028,Dresses,M,1,2259.0,701.21,61.21,49.44,Organic/Email,False,
ORD-011818,ORD-011818-1,2026-03-26,CUST-07198,TOP-003,Tops,M,1,1239.0,492.78,48.52,28.02,Organic/Email,True,2026-03-30
ORD-011826,ORD-011826-1,2026-03-26,CUST-07923,ACC-012,Accessories,One Size,1,319.0,85.4,90.94,8.7,Influencer,False,
ORD-011825,ORD-011825-1,2026-03-26,CUST-01168,ACC-014,Accessories,One Size,1,939.0,249.47,49.55,21.72,Organic/Email,False,
ORD-011832,ORD-011832-1,2026-03-26,CUST-07927,ACC-015,Accessories,One Size,1,589.0,181.83,82.92,14.37,Affiliate,False,
ORD-011830,ORD-011830-1,2026-03-26,CUST-02262,BOT-012,Bottoms,L,1,1409.0,516.76,46.45,31.59,Organic/Email,False,
ORD-011829,ORD-011829-3,2026-03-26,CUST-07925,OUT-011,Outerwear,S,1,3359.0,1390.12,65.26,72.54,Instagram Ads,False,
ORD-011829,ORD-011829-2,2026-03-26,CUST-07925,FOO-005,Footwear,9,1,3289.0,1403.55,78.78,71.07,Instagram Ads,False,
ORD-011831,ORD-011831-1,2026-03-26,CUST-07926,TOP-035,Tops,XL,1,889.0,310.17,57.94,20.67,Organic/Email,False,
ORD-011828,ORD-011828-3,2026-03-26,CUST-06967,DRE-016,Dresses,XS,1,2589.0,1003.24,76.09,56.37,Organic/Email,True,2026-04-03
ORD-011828,ORD-011828-2,2026-03-26,CUST-06967,BOT-006,Bottoms,L,1,1439.0,537.09,73.02,32.22,Organic/Email,True,2026-04-02
ORD-011828,ORD-011828-1,2026-03-26,CUST-06967,TOP-005,Tops,M,1,1299.0,475.11,70.62,29.28,Organic/Email,False,
ORD-011827,ORD-011827-1,2026-03-26,CUST-07924,TOP-003,Tops,M,1,1239.0,492.78,72.68,28.02,Influencer,False,
ORD-011877,ORD-011877-1,2026-03-27,CUST-05850,FOO-017,Footwear,6,1,1319.0,659.01,71.06,29.7,Organic/Email,False,
ORD-011873,ORD-011873-1,2026-03-27,CUST-07641,DRE-002,Dresses,L,1,1239.0,456.67,73.21,28.02,Influencer,True,2026-04-14
ORD-011873,ORD-011873-2,2026-03-27,CUST-07641,OUT-006,Outerwear,XL,1,2309.0,894.55,81.85,50.49,Influencer,False,
ORD-011874,ORD-011874-1,2026-03-27,CUST-07953,DRE-007,Dresses,L,1,2619.0,1037.34,60.61,57.0,Influencer,False,
ORD-011875,ORD-011875-1,2026-03-27,CUST-07954,ACC-010,Accessories,One Size,1,269.0,84.09,88.26,7.65,Google Ads,False,
ORD-011875,ORD-011875-2,2026-03-27,CUST-07954,ACC-006,Accessories,One Size,1,359.0,108.58,102.22,9.54,Google Ads,False,
ORD-011876,ORD-011876-1,2026-03-27,CUST-07955,FOO-016,Footwear,7,1,3121.19,1557.89,78.55,67.54,Instagram Ads,False,
ORD-011872,ORD-011872-2,2026-03-27,CUST-07952,TOP-025,Tops,XS,1,719.0,278.81,69.91,17.1,Organic/Email,False,
ORD-011878,ORD-011878-1,2026-03-27,CUST-05503,FOO-007,Footwear,11,1,2309.0,1013.74,67.14,50.49,Organic/Email,True,2026-04-11
ORD-011881,ORD-011881-1,2026-03-27,CUST-03947,TOP-032,Tops,S,2,499.0,164.38,63.82,22.96,Organic/Email,False,
ORD-011878,ORD-011878-3,2026-03-27,CUST-05503,DRE-023,Dresses,S,1,1039.0,372.69,69.02,23.82,Organic/Email,True,2026-04-08
ORD-011879,ORD-011879-1,2026-03-27,CUST-07956,DRE-012,Dresses,S,1,2939.0,887.06,93.17,63.72,Organic/Email,False,
ORD-011880,ORD-011880-1,2026-03-27,CUST-03409,TOP-020,Tops,S,1,1129.0,416.39,76.17,25.71,Organic/Email,False,
ORD-011882,ORD-011882-1,2026-03-27,CUST-05355,FOO-012,Footwear,9,1,3059.0,1226.68,79.39,66.24,Organic/Email,False,
ORD-011884,ORD-011884-2,2026-03-27,CUST-07957,ACC-006,Accessories,One Size,1,359.0,108.58,51.18,9.54,Google Ads,False,
ORD-011883,ORD-011883-1,2026-03-27,CUST-05494,TOP-014,Tops,M,1,1309.0,512.86,78.94,29.49,Instagram Ads,False,
ORD-011884,ORD-011884-1,2026-03-27,CUST-07957,DRE-016,Dresses,L,1,2589.0,1003.24,75.11,56.37,Google Ads,False,
ORD-011872,ORD-011872-1,2026-03-27,CUST-07952,BOT-019,Bottoms,S,1,1939.0,817.95,92.68,42.72,Organic/Email,False,
ORD-011878,ORD-011878-2,2026-03-27,CUST-05503,DRE-001,Dresses,S,1,2199.0,691.95,89.14,48.18,Organic/Email,False,
ORD-011871,ORD-011871-1,2026-03-27,CUST-05638,FOO-005,Footwear,11,1,3289.0,1403.55,84.91,71.07,Organic/Email,False,
ORD-011855,ORD-011855-1,2026-03-27,CUST-01170,BOT-002,Bottoms,M,1,1569.0,560.78,44.79,34.95,Organic/Email,True,2026-04-11
ORD-011869,ORD-011869-1,2026-03-27,CUST-02142,BOT-003,Bottoms,XS,2,1839.0,756.65,56.98,79.24,Affiliate,False,
ORD-011870,ORD-011870-1,2026-03-27,CUST-07951,OUT-013,Outerwear,XL,1,4509.0,1638.63,67.86,96.69,Google Ads,False,
ORD-011853,ORD-011853-1,2026-03-27,CUST-03983,BOT-003,Bottoms,L,1,1839.0,756.65,52.73,40.62,Organic/Email,False,
